Corner,vsup,temperature,l55lp_v0101.lib.scs,l55lp_v0101.lib.scs,l55lp_v0101.lib.scs,Pass/Fail,"VDC(""/net13"")"
C0_1209,3,-40,ff_lp_io25,tt_lp_rvt12,ff_lp_bjt,,2.327
C0_1210,3,-30,ff_lp_io25,tt_lp_rvt12,ff_lp_bjt,,2.315
C0_1211,3,-20,ff_lp_io25,tt_lp_rvt12,ff_lp_bjt,,2.303
C0_1212,3,-10,ff_lp_io25,tt_lp_rvt12,ff_lp_bjt,,2.291
C0_1213,3,0,ff_lp_io25,tt_lp_rvt12,ff_lp_bjt,,2.278
C0_1214,3,10,ff_lp_io25,tt_lp_rvt12,ff_lp_bjt,,2.266
C0_1215,3,20,ff_lp_io25,tt_lp_rvt12,ff_lp_bjt,,2.253
C0_1216,3,30,ff_lp_io25,tt_lp_rvt12,ff_lp_bjt,,2.241
C0_1217,3,40,ff_lp_io25,tt_lp_rvt12,ff_lp_bjt,,2.228
C0_1218,3,50,ff_lp_io25,tt_lp_rvt12,ff_lp_bjt,,2.215
C0_1219,3,60,ff_lp_io25,tt_lp_rvt12,ff_lp_bjt,,2.202
C0_1220,3,70,ff_lp_io25,tt_lp_rvt12,ff_lp_bjt,,2.19
C0_1221,3,80,ff_lp_io25,tt_lp_rvt12,ff_lp_bjt,,2.177
C0_1222,3,90,ff_lp_io25,tt_lp_rvt12,ff_lp_bjt,,2.164
C0_1223,3,100,ff_lp_io25,tt_lp_rvt12,ff_lp_bjt,,2.151
C0_1224,1.6,-55,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6225
C0_1225,1.6,-50,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6111
C0_1226,1.6,-40,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5882
C0_1227,1.6,-30,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5653
C0_1228,1.6,-20,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5422
C0_1229,1.6,-10,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5191
C0_1230,1.6,0,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.496
C0_1231,1.6,10,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4727
C0_1232,1.6,20,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4495
C0_1233,1.6,30,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4261
C0_1234,1.6,40,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4026
C0_1235,1.6,50,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3792
C0_1236,1.6,60,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3556
C0_1237,1.6,70,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.332
C0_1238,1.6,80,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3084
C0_1239,1.6,90,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.2847
C0_1240,1.6,100,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.2611
C0_1241,1.8,-55,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6225
C0_1242,1.8,-50,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6111
C0_1243,1.8,-40,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5882
C0_1244,1.8,-30,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5653
C0_1245,1.8,-20,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5422
C0_1246,1.8,-10,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5192
C0_1247,1.8,0,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.496
C0_1248,1.8,10,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4727
C0_1249,1.8,20,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4495
C0_1250,1.8,30,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4262
C0_1251,1.8,40,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4026
C0_1252,1.8,50,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3791
C0_1253,1.8,60,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3556
C0_1254,1.8,70,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.332
C0_1255,1.8,80,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3084
C0_1256,1.8,90,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.2847
C0_1257,1.8,100,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.2611
C0_1258,2,-55,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6225
C0_1259,2,-50,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6112
C0_1260,2,-40,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5882
C0_1261,2,-30,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5653
C0_1262,2,-20,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5422
C0_1263,2,-10,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5192
C0_1264,2,0,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.496
C0_1265,2,10,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4727
C0_1266,2,20,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4494
C0_1267,2,30,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4261
C0_1268,2,40,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4026
C0_1269,2,50,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3792
C0_1270,2,60,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3556
C0_1271,2,70,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.332
C0_1272,2,80,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3084
C0_1273,2,90,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.2847
C0_1274,2,100,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.261
C0_1275,2.2,-55,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6226
C0_1276,2.2,-50,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6111
C0_1277,2.2,-40,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5882
C0_1278,2.2,-30,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5653
C0_1279,2.2,-20,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5422
C0_1280,2.2,-10,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5191
C0_1281,2.2,0,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.496
C0_1282,2.2,10,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4727
C0_1283,2.2,20,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4494
C0_1284,2.2,30,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4261
C0_1285,2.2,40,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4026
C0_1286,2.2,50,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3792
C0_1287,2.2,60,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3557
C0_1288,2.2,70,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.332
C0_1289,2.2,80,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3084
C0_1290,2.2,90,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.2847
C0_1291,2.2,100,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.261
C0_1292,2.4,-55,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6827
C0_1293,2.4,-50,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6881
C0_1294,2.4,-40,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.7012
C0_1295,2.4,-30,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.7179
C0_1296,2.4,-20,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.7374
C0_1297,2.4,-10,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.7593
C0_1298,2.4,0,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.7833
C0_1299,2.4,10,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.8087
C0_1300,2.4,20,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.8357
C0_1301,2.4,30,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.8631
C0_1302,2.4,40,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.8914
C0_1303,2.4,50,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.9202
C0_1304,2.4,60,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.9486
C0_1305,2.4,70,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.9769
C0_1306,2.4,80,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.005
C0_1307,2.4,90,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.031
C0_1308,2.4,100,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.057
C0_1309,2.6,-55,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.676
C0_1310,2.6,-50,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.685
C0_1311,2.6,-40,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.699
C0_1312,2.6,-30,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.71
C0_1313,2.6,-20,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.718
C0_1314,2.6,-10,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.723
C0_1315,2.6,0,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.727
C0_1316,2.6,10,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.729
C0_1317,2.6,20,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.729
C0_1318,2.6,30,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.728
C0_1319,2.6,40,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.726
C0_1320,2.6,50,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.723
C0_1321,2.6,60,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.718
C0_1322,2.6,70,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.714
C0_1323,2.6,80,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.708
C0_1324,2.6,90,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.702
C0_1325,2.6,100,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.695
C0_1326,2.8,-55,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.065
C0_1327,2.8,-50,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.06
C0_1328,2.8,-40,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.051
C0_1329,2.8,-30,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.042
C0_1330,2.8,-20,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.032
C0_1331,2.8,-10,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.022
C0_1332,2.8,0,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.012
C0_1333,2.8,10,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.002
C0_1334,2.8,20,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.991
C0_1335,2.8,30,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.98
C0_1336,2.8,40,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.969
C0_1337,2.8,50,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.958
C0_1338,2.8,60,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.946
C0_1339,2.8,70,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.935
C0_1340,2.8,80,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.923
C0_1341,2.8,90,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.911
C0_1342,2.8,100,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.899
C0_1343,3,-55,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.206
C0_1344,3,-50,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.2
C0_1345,3,-40,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.187
C0_1346,3,-30,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.175
C0_1347,3,-20,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.163
C0_1348,3,-10,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.15
C0_1349,3,0,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.138
C0_1350,3,10,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.125
C0_1351,3,20,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.112
C0_1352,3,30,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.1
C0_1353,3,40,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.087
C0_1354,3,50,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.074
C0_1355,3,60,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.061
C0_1356,3,70,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.047
C0_1357,3,80,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.034
C0_1358,3,90,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.021
C0_1359,3,100,ss_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.008
C0_1360,1.6,-55,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6225
C0_1361,1.6,-50,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6111
C0_1362,1.6,-40,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5882
C0_1363,1.6,-30,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5653
C0_1364,1.6,-20,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5422
C0_1365,1.6,-10,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5193
C0_1366,1.6,0,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.496
C0_1367,1.6,10,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4727
C0_1368,1.6,20,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4495
C0_1369,1.6,30,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.426
C0_1370,1.6,40,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4027
C0_1371,1.6,50,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3792
C0_1372,1.6,60,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3556
C0_1373,1.6,70,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3321
C0_1374,1.6,80,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3084
C0_1375,1.6,90,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.2847
C0_1376,1.6,100,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.2611
C0_1377,1.8,-55,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6225
C0_1378,1.8,-50,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6111
C0_1379,1.8,-40,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5882
C0_1380,1.8,-30,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5653
C0_1381,1.8,-20,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5422
C0_1382,1.8,-10,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5191
C0_1383,1.8,0,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.496
C0_1384,1.8,10,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4727
C0_1385,1.8,20,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4495
C0_1386,1.8,30,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4261
C0_1387,1.8,40,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4026
C0_1388,1.8,50,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3792
C0_1389,1.8,60,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3556
C0_1390,1.8,70,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.332
C0_1391,1.8,80,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3084
C0_1392,1.8,90,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.2847
C0_1393,1.8,100,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.261
C0_1394,2,-55,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6225
C0_1395,2,-50,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6111
C0_1396,2,-40,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5882
C0_1397,2,-30,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5653
C0_1398,2,-20,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5422
C0_1399,2,-10,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5191
C0_1400,2,0,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.496
C0_1401,2,10,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4728
C0_1402,2,20,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4494
C0_1403,2,30,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4261
C0_1404,2,40,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4027
C0_1405,2,50,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3792
C0_1406,2,60,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3557
C0_1407,2,70,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.332
C0_1408,2,80,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3084
C0_1409,2,90,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.2847
C0_1410,2,100,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.261
C0_1411,2.2,-55,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6225
C0_1412,2.2,-50,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6111
C0_1413,2.2,-40,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5882
C0_1414,2.2,-30,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5653
C0_1415,2.2,-20,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5422
C0_1416,2.2,-10,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5191
C0_1417,2.2,0,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.496
C0_1418,2.2,10,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4727
C0_1419,2.2,20,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4494
C0_1420,2.2,30,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4261
C0_1421,2.2,40,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4026
C0_1422,2.2,50,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3943
C0_1423,2.2,60,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3952
C0_1424,2.2,70,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.3985
C0_1425,2.2,80,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4041
C0_1426,2.2,90,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4116
C0_1427,2.2,100,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.4211
C0_1428,2.4,-55,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.9648
C0_1429,2.4,-50,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.9821
C0_1430,2.4,-40,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.018
C0_1431,2.4,-30,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.054
C0_1432,2.4,-20,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.091
C0_1433,2.4,-10,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.127
C0_1434,2.4,0,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.163
C0_1435,2.4,10,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.199
C0_1436,2.4,20,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.231
C0_1437,2.4,30,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.262
C0_1438,2.4,40,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.29
C0_1439,2.4,50,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.314
C0_1440,2.4,60,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.336
C0_1441,2.4,70,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.354
C0_1442,2.4,80,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.369
C0_1443,2.4,90,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.381
C0_1444,2.4,100,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.392
C0_1445,2.6,-55,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.88
C0_1446,2.6,-50,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.881
C0_1447,2.6,-40,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.882
C0_1448,2.6,-30,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.88
C0_1449,2.6,-20,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.878
C0_1450,2.6,-10,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.875
C0_1451,2.6,0,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.87
C0_1452,2.6,10,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.865
C0_1453,2.6,20,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.859
C0_1454,2.6,30,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.853
C0_1455,2.6,40,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.846
C0_1456,2.6,50,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.838
C0_1457,2.6,60,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.83
C0_1458,2.6,70,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.822
C0_1459,2.6,80,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.813
C0_1460,2.6,90,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.804
C0_1461,2.6,100,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.794
C0_1462,2.8,-55,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.132
C0_1463,2.8,-50,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.127
C0_1464,2.8,-40,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.116
C0_1465,2.8,-30,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.105
C0_1466,2.8,-20,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.095
C0_1467,2.8,-10,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.083
C0_1468,2.8,0,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.072
C0_1469,2.8,10,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.061
C0_1470,2.8,20,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.049
C0_1471,2.8,30,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.037
C0_1472,2.8,40,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.025
C0_1473,2.8,50,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.013
C0_1474,2.8,60,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.001
C0_1475,2.8,70,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.989
C0_1476,2.8,80,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.977
C0_1477,2.8,90,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.964
C0_1478,2.8,100,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,1.951
C0_1479,3,-55,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.246
C0_1480,3,-50,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.24
C0_1481,3,-40,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.227
C0_1482,3,-30,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.215
C0_1483,3,-20,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.202
C0_1484,3,-10,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.189
C0_1485,3,0,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.177
C0_1486,3,10,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.164
C0_1487,3,20,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.151
C0_1488,3,30,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.138
C0_1489,3,40,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.125
C0_1490,3,50,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.111
C0_1491,3,60,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.098
C0_1492,3,70,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.085
C0_1493,3,80,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.072
C0_1494,3,90,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.058
C0_1495,3,100,tt_lp_io25,ff_lp_rvt12,tt_lp_bjt,,2.045
C0_1496,1.6,-55,ff_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6225
C0_1497,1.6,-50,ff_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.6111
C0_1498,1.6,-40,ff_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5883
C0_1499,1.6,-30,ff_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5653
C0_1500,1.6,-20,ff_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5422
C0_1501,1.6,-10,ff_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.5191
C0_1502,1.6,0,ff_lp_io25,ff_lp_rvt12,tt_lp_bjt,,0.496
